,0,1,2,3,4,5,6,7
734,2.8902145879773857,-2.8423520044192507,-0.8819801531053096,-0.36008787411879306,-1.1460012193497604,0.14496471778668252,0.23673828828785232,0.006510835834309394
1802,0.21797826306669957,-0.27704681601157105,1.183478703370728,-1.0236696170717352,-0.24846877169741288,0.0828772304450564,-1.3713540485450386,0.5070720940592292
122,0.7230324599303358,-1.314581643487249,1.5843397830654395,3.1990121407665577,-0.7811347973110551,0.45530160474567405,0.288999018939563,0.38261876431347813
2310,-1.0152134374977257,0.22046232060436344,-0.407883809419891,0.5098562980463331,-0.08406899693353265,-0.7876406887724507,-0.6423923284623165,-0.26538427988099855
1209,0.24729031418405092,0.039973151685538416,2.051239641880644,-1.2370016359954952,-0.08791956032391436,1.8677031199339,-0.44735268203623435,1.0550467755055912
161,3.6369134872949136,-1.5520292697150888,0.381519870125545,3.348734170297907,2.068299046260961,0.47695675210230426,0.27479337683399824,1.3867676532248143
1929,-1.037898915321216,0.8505719000118777,1.0617011041213775,-0.5411063249273436,0.1397811533989979,1.3528145385760901,-0.09219900503519349,0.20504405916488277
1572,0.21929036625001322,-0.45721665485977364,0.803393848677259,-0.43593565697684267,0.06304013975265169,-1.9082888608146011,1.6670508120079284,-1.0635243550982776
2060,-0.7658674382194309,0.12509347346506958,0.09911939895509253,0.5302629111066348,-0.11145561700162293,-0.5847838992733029,-0.7420968047877479,-0.26915583600822235
2332,-0.7840322928539959,0.1517253319242617,0.09371178647882111,0.4806825541650368,-0.10158951173440207,-0.5834918546539375,-0.7596100031542257,-0.27987371791707794
1365,-0.9263748928690866,0.23256742104918293,-0.11398294071227766,0.3801169046883689,-0.08125265797118261,-0.6585072245635305,-0.7472974935163036,-0.2842195649400072
2088,-1.5959634147294954,0.808388347255603,-0.7439891852928974,0.18857339611718543,0.1437247628045851,0.5420076307970233,0.5116919232984226,0.29421146462150866
1893,-0.5777216863414978,0.03914815516303617,0.43728413637143343,0.5878802274187371,-0.13140020386026188,-0.46420391984872994,-0.8016427569056583,-0.2724991956911057
2378,0.13981719929913528,-0.44691196873233463,0.4863137659130327,-0.40392888710958375,-0.2967822215102844,-0.25838062733981804,-1.0231355897061574,0.5916972187193212
614,3.1074695446722904,0.493654045630089,-2.01157076944319,-0.5842954818323397,2.730061009735128,-0.709054319434028,-0.9293757995299406,1.5767309830320015
75,-0.7912742939531072,0.6466793899447434,1.2829460983028764,-0.15752566101961316,0.06750156888408677,1.470367310127394,0.023147653624801853,0.261209474609724
1922,-1.1855353724357889,0.8187574663342143,0.5014792219357763,-0.2665058484428924,0.13962732030433886,1.0982742235338543,0.10855777040258029,0.23016958668586432
1933,-1.8226003420589512,0.8457277274877522,-1.3091677870502576,0.3040840427998269,0.15383155028675702,0.300962833802868,0.6685044451551347,0.318458083597049
2311,3.6137053574678144,3.278326002972074,-1.2591824802874179,0.9600411794183196,3.204952425738395,-0.6361927066073949,-0.8878011636550123,-0.16691628709379105
717,0.9253875515185144,-0.8234509412028154,0.15357093911940703,1.2942125020894546,-0.5299865134450038,-0.1316470191113673,-0.0521178973838454,-0.9315859108214696
2322,-0.20557729232104235,-0.3927480619366758,-0.38421478357819644,-0.23021759207444153,-0.27000456663373607,-0.6434956577958892,-0.7959034156089875,0.6108312701014603
2448,0.7250402325075334,0.9498737662448685,-1.8855848913769029,0.7813135204003326,3.030753882257243,-0.9350336727337007,-0.6360685965265322,-0.18363282261861053
585,-0.6985225969707015,0.490063684709351,-0.640159237867849,-0.7194078195820014,-0.06596280219374087,1.1625816705248733,0.650432217363489,-0.5760218750073502
1154,-0.8228934172265004,0.1970700367743205,0.12334750478088326,0.36987881906804615,-0.09613521463204135,-0.5538374907768666,-0.7939318239857731,-0.28121884078105686
2059,-0.8536118102705746,0.15169641052469415,-0.09534430427411876,0.5429164710974184,-0.1037623240866075,-0.6646140507162697,-0.6971366225080033,-0.2651025158085747
705,1.0975638419100475,-1.0192475710711124,-0.9436431559830307,0.29030293643441374,-0.6697524452338528,0.004834709889968493,0.3091791191967006,-1.812084181409571
2092,-1.6063231232961044,0.8077394250928867,-0.7786882887537799,0.20261943273276944,0.14407718135921802,0.5263223350834833,0.5230845007037233,0.2954777176069664
645,1.6973581116251568,-1.5932066803675544,-0.6898376553396154,-0.9288182469065632,-0.7998116487253331,0.24890096330798311,-0.06504073718086087,-1.0216529027087797
1718,-0.10876306891616144,-0.4619688770686872,-0.25070774319557243,-0.14220631359323715,-0.2859587467095283,-0.6030922645210618,-0.7987831054812665,0.6158018756950463
269,2.958760522676324,-2.8148171996924227,1.3255283524010857,2.924444406349438,-1.2344995864572117,0.6576925727089191,0.6105422082553522,0.41441341626260886
1581,0.7812980330140029,-0.5878249583626496,3.698039544852136,0.4246494139855822,0.1455719043263942,-1.3478147678012828,0.8588819834623338,-0.2474686290896987
1036,-1.7294098383355283,0.8935222811869439,-0.8897408727980324,0.05139067468182298,0.16095317481923446,0.4976836621314541,0.5031066224444025,0.2926678079138365
1531,0.8242051221855023,-0.06885685700261587,5.197343116640855,-1.1717078766168156,0.24449606248389186,-0.5098550709553301,0.08424785635440911,-0.3969387820643083
1643,0.30871908985106483,0.23510174023703911,1.46725880445159,-0.8431206219222199,-0.13909353530903068,2.0066998553911684,0.1499447004040366,-0.6303191189936005
198,0.8564429039623246,-1.5741484285438567,0.14682174439547063,2.160832208662139,-0.73797274628775,-0.2925829146189924,0.11898834906036848,1.0710661695211363
2400,0.1052324389111587,0.5386102448476615,0.43187733239105475,-0.6572457770848713,-0.08997042961834044,1.5884065017223497,0.416065512377714,-0.6030934306456122
1335,-0.06696710071806736,0.13370421440065908,2.966188731207531,-0.7875640663410152,0.31809491685720437,-1.4498813345388917,0.6670461213088701,-0.34958843168417575
1617,0.6596057284741184,-0.9000720025235688,0.9919370260779293,0.3006094919862985,-0.39728846899611664,-0.1852435551374085,-0.9388877013737098,0.6427803439813536
2521,-0.8581829259083967,0.28683918911361406,0.23250690263273704,0.146546381254772,-0.07172041202202988,-0.4874162952764347,-0.8893991682462417,-0.30948965316413
1790,0.18979526760556,-0.10874299406219275,-0.3598405766907026,-0.004759721652513811,-0.31778788193098984,-0.2387635500795022,-0.38893683904776766,-1.1033187312593198
286,5.0203942735064,0.19616663382779134,-1.792681898904716,2.3599199447359287,5.546186386767619,0.20890039002122357,0.09525119675722786,-0.6302522642220488
1247,-1.311678055179026,0.7940341395297785,0.06374957002909243,-0.06292936011101792,0.13616530302505242,0.8968499486741887,0.263142070188186,0.2565641827852982
2105,-1.3717416975980505,0.7844921420471695,-0.13874214798468942,0.0277162187941458,0.13471636598485254,0.8050728177061216,0.3341849297198303,0.2687963528299337
964,-1.6494845237463205,0.885676327237084,-0.6973848626424454,0.012559742602012959,0.15889590719296318,0.5893899499408941,0.45347889580006645,0.2814617174920691
300,2.3632248489279566,0.32319746638590036,-0.6415971189674097,2.582779980102583,2.695376335997661,-0.37780156698760314,-0.19291290424680368,0.12323822137481967
1270,-1.1098724158543896,0.2807736392778186,-1.3300430414095805,-0.5663165304848,-0.020137483472524594,0.43740090048933933,0.48583802217285516,1.189479187621207
1716,-0.2758450132021691,-0.3047565299286412,-0.844682757701982,0.04660514535490128,-0.3261952393967133,-0.4438405283580701,-0.25020137192971886,-1.0878275983900574
1670,-0.42462388181859223,0.030276320507263497,0.8810839269318177,0.4534567488380028,-0.14014081757595853,-0.25991178690816086,-0.9299825222196612,-0.2867063176867297
607,-1.38845558962884,0.896817606691066,0.08304120433024342,-0.2755626975856219,0.16055083413556495,0.9388948089702892,0.19783893867084168,0.23468113649118594
21,-0.9213422228184026,0.4808471275838934,-1.561513805196679,-0.28709125924796314,-0.07107296842372977,0.7478886169556007,0.9787334124162214,-0.5186986517940103
895,-1.2711396853442463,0.8616143426061387,0.37430192971367376,-0.3019709292162408,0.1401695741800675,1.0801952243119706,0.14384111935031446,0.2423935074523441
2171,0.13319892461064517,-0.11339847308902583,2.1631530831180883,0.30652067584224363,-0.17896293737753877,0.2685978900996737,-1.2510753043628255,-0.3264355004302337
646,0.4437392734131942,-0.6775043643559531,-2.168288572070593,-1.5438518953569176,-0.4848657914067437,1.1549170156184478,1.2417716465929887,-0.47309884388614754
627,-1.0663406703264593,0.44864642289434736,-1.8251246419978124,-0.22421925663690556,-0.07153840296756853,0.625905776167715,1.0543758012535032,-0.5055600580196422
2006,-0.7522642589457064,0.14018116788176424,0.15397844344557882,0.4833462244421929,-0.10309968157091179,-0.5629608714207844,-0.7741231539667127,-0.2829569371012962
2520,-1.6759683359913853,0.8351739713819331,-0.9007437755176225,0.18419731733138908,0.14903854332714225,0.4802252667139971,0.5454571986667548,0.3002644326607731
435,1.4263198580925518,-1.5620723401631387,-1.1272769578613753,-0.9554711965567957,-0.7770287539490364,0.06523024234517957,0.015869065785422236,-1.0250682838219272
2272,-1.5300262541066292,0.8158365939441916,-0.5100624524954788,0.08666012407375102,0.14144004275114205,0.6490700459554414,0.4333546296282034,0.2861848914813176
2532,-1.7336161211691103,0.8343641733173335,-1.0824448722325786,0.2513781578370889,0.15102266572544562,0.39884264800253555,0.6035360506134305,0.30727736403393957
841,-0.5785734986702957,0.48985001943199596,-0.4806618566563716,-0.6818318213618116,-0.08634416499642118,1.2527736594716534,0.6463855362266482,-0.5566460117512115
1265,-1.6220843455136367,0.8746946467338774,-0.6340902298351602,0.0066384279706857355,0.15674343071370136,0.607548706796869,0.43449950397460796,0.2802780203432325
2301,-1.2082322107882633,0.27480358909004743,-0.8401851943250783,0.5463451184996834,-0.06902137208364911,-0.9660017451861473,-0.5391729461655514,-0.25382300675421465
1287,-0.8803917177983344,0.24167421508676812,0.07089289945651339,0.294527379311732,-0.08610759927736507,-0.5645179092287829,-0.8044582193065278,-0.2856888140830738
2478,0.4025492340507931,-0.6647736687071679,-1.367512820659435,-0.7312221424784416,-0.4666816223625905,-0.5135304034912586,-0.3120279044133277,-0.21041755841450455
175,1.5163918568807913,-1.228530225671741,-1.0028554302849129,-0.3926477085356338,-0.7678551686080461,1.789013201856519,1.541845859691262,-0.22061236023605704
114,-0.926731122020697,0.0433553513058267,-0.500121661516423,0.9370420176531851,-0.16856952581011928,-0.7725569201750183,-0.42056209981922477,-0.166631846416673
1517,-0.1223922053182236,0.048885642687158684,1.8033028629550292,0.09094739441369672,-0.1323573865894511,0.13710730611742308,-1.2494048670614704,-0.3481538911414269
1606,-1.6187158262821366,0.8532805859685093,-0.6761512804902102,0.06594894069585351,0.15105074938282378,0.5848771749415836,0.46261404222085606,0.28767654371866813
1502,-0.36153175044608515,0.12245305951951715,1.2814073303621285,0.12077402874141835,-0.11295254806862695,-0.0729503451372448,-1.127236893192562,-0.33509987623020643
1185,-1.4945194128952786,0.8134618071340627,-0.4226868224622764,0.064041539243073,0.14235503867038987,0.6860154703885532,0.4060586444066229,0.2789047712616045
1317,-1.1187699519939311,0.2878498745549787,-0.5460551971470439,0.4183863360508087,-0.06690118809922695,-0.831619886933509,-0.6408114576701274,-0.2720714787572216
732,-0.23958409592094462,-0.20029767047172803,-1.5243635479975834,-1.111845005740681,-0.2520732183907049,0.8950420622112284,0.7964420768989375,0.34188084730411267
1601,-1.4884605746215898,0.7856124935788535,-0.4625819345786304,0.13013354973522284,0.13523726584464707,0.6575306045489913,0.4334085770054294,0.2881773035133854
2435,-1.233112867876471,0.7258631952658298,0.06856266109441927,0.0926076211050741,0.12738912916408274,0.8799080253898756,0.30361524818153734,0.2556263874754584
105,-0.8792061846838611,0.4715867306012831,-1.4438077513700165,-0.31129467288887425,-0.07724678943255305,0.8019795958532314,0.9503407054859342,-0.5173490570669688
1795,-0.4693164755409539,0.10480375712799836,0.96964120608417,0.26309818679141833,-0.12948073885450412,-0.1923561084062864,-0.9981264753198904,-0.29467033179217583
611,3.5018150263654837,-2.8489448022137194,-2.1699311957097276,-3.152351366502614,-1.359580391823357,0.9066811484863768,0.5280580467782506,-1.847841205227831
896,-0.33845984183792316,-0.34011446374508725,-0.5576704314002862,-0.2856357687368609,-0.27066972439331477,-0.6572933630159178,-0.7436077778752419,0.6278991702421222
1983,1.1768719287247558,-0.5290887175053777,-0.2234353513190352,-0.7298085813184216,-0.5470968990484604,0.3753166712046914,-0.19906289962608867,-1.9563331269596913
110,-0.44587038013993263,-0.19389530795848148,0.3856665702108499,1.1365616631367808,-0.25588257652291363,-0.3800818554270065,-0.5055010636731551,-0.128273719847757
1898,-1.0973663502274051,0.2072340825144815,-0.6945567268428744,0.6370332321041897,-0.08303938086948325,-0.9236247567494401,-0.546842433086329,-0.25257380153603526
681,0.5605644489966115,-0.605082039004973,0.03744359298691659,0.7133242289366526,-0.45361440256656005,-0.12105305976338208,-0.2104577396025004,-1.0020681004517373
1587,-0.7437017555311864,0.674660450838199,1.450621838084434,-0.30310067142664576,0.10228938849143344,1.4736843245636375,-0.11030868206595379,0.20838843570189958
2049,-0.8404059985599087,0.13343572415582752,-0.11563477276620737,0.5891237073039486,-0.10487016418127282,-0.6833294949867845,-0.6830920879708836,-0.2655087805855938
1091,-0.6691595359910325,0.9497770704691088,3.1207764291751428,-1.7390283574084888,0.5973523379728176,0.17079572094329232,1.532443636810801,0.13994193042100356
1525,0.5506327148726976,-0.3130109269570922,1.6138508682000858,-0.7962104613771696,-0.346042911617746,0.6523905001256736,-1.0235315915307586,-1.2006624608806022
1314,-0.544002358745451,0.23044434408282205,1.7865586553548258,-0.5746084986670648,0.3481672152779379,-1.9473601678699277,0.9832639329730127,-0.3111064615460256
1376,-0.6061362662740561,0.11935587587881305,0.5395286669850454,0.38800844119512307,-0.10900594290343929,-0.40280498116367797,-0.8884560460464783,-0.29911418993113037
452,3.9174156644064406,-2.7373759402063707,-2.0281802952005523,-2.898258732234611,-1.3832558375745678,0.9964513671525078,0.5950871681595885,-1.8016539403145386
2386,0.881964818250499,-1.1022893602543211,0.3273723609952992,-1.0509328209508162,-0.47803693400409064,-0.21170764827252736,-1.11870692209623,1.4651209354068477
1496,-0.4631415474823655,0.165006483685056,1.105734558082449,0.08985541266475129,-0.10507003328426073,-0.13687059143029282,-1.0956472870793998,-0.329128219684064
2113,-1.3670041752993232,0.782155236181254,-0.13541483342416993,0.03257500564399977,0.13490295054442986,0.8054741776123572,0.33423981890795035,0.26774685266821374
1743,-0.6347738994192739,0.6054538220007754,1.5850172197641355,-0.20430829925762367,0.08788764971492131,1.5113956476819215,-0.11276527109277418,0.210464924258513
737,2.78487773325311,-2.7978271836637267,0.5847384974890558,0.6092341196193864,-1.0225892905335359,0.14415505892285607,-0.2157642289147033,0.8708291049933939
962,-1.6933083272348766,0.8847756204728907,-0.8162598846567032,0.05129517417198406,0.15782263684949713,0.5353503206164473,0.4910678457338922,0.29051487806229204
1394,-0.7950155609012477,0.2746197169486916,0.38424601837373973,0.12359353559421754,-0.07649447348040528,-0.41748421761210036,-0.9254944527508291,-0.3138171255344526
2552,1.6896286530400708,-1.5739637025242799,0.8087179112677471,-2.2909577945817223,-0.6252132273095188,0.16661364590714425,-1.5267113828385537,2.282353408774486
1919,-0.5563386051224649,0.17240246997722738,0.056805863187698806,-0.8335412789484679,-0.050829424234720595,1.0220040313922056,0.10631079815006182,1.1377513347235502
1286,0.2505839237129982,0.16363174084377557,3.2410569816255275,-0.6550115117013857,-0.11973145179293301,0.8138529506848746,-1.7732567472187994,-0.4299146718500957
1184,-1.4005557493390675,0.8030627013799407,-0.1712177990876187,-0.0015902319287090672,0.13872406722525252,0.7949558607182876,0.3324203242499186,0.26806229330628595
2553,-0.13607854640692496,0.16852219502858978,2.051951490257575,-0.23338752580378347,-0.10661650627144649,0.2908746115984588,-1.3940250394714584,-0.38301061892554444
77,-1.591117844325103,0.7976872567707702,-0.739626025493301,0.21404292961204807,0.1335294631344438,0.5593757730584239,0.5314953026030401,0.30678101913819766
2230,0.984896125233315,0.8669110244849261,-1.3447158000425923,0.7671039113488759,3.0129628758391447,-0.724188553602596,-0.7624465171175379,-0.2022183488330767
1487,1.2326771295211207,0.7989072172856467,-0.7601611511559334,0.6969367040251782,2.9917191231763742,-0.4852976232641193,-0.9085338723446842,-0.2140801226867422
1682,-0.03218022975284618,-0.3458745194295735,-0.21129591898886108,-0.08946586193035115,-0.34294669006991535,-0.16726248081174058,-0.42152739461889277,-1.1058879806505644
1041,-1.642656612161307,0.9014609192776446,-0.6044545132905293,-0.0672559360080361,0.1607442651066848,0.6253188600568506,0.4062541411387702,0.27828273135774234
434,4.867954178924172,-1.6492584756070183,-0.7974461220036511,-1.507618091717226,2.0954513402626342,0.8031572768380676,-0.534185111226665,-0.10835385980298794
375,-1.1392890466295937,0.4353522912973263,-2.0764186690874893,-0.10795072651860162,-0.07379871276116584,0.5124753871380249,1.1441315219940036,-0.4900469699053262
113,0.3585164079626261,-0.8948901017028176,0.3683577533023769,0.5692641467837493,-0.4942163427307702,-0.1905841487540088,-0.537814759019561,0.8120819244370034
1560,-0.4805565909847285,-0.0039482728282689925,1.3940784593725588,0.03808649065008193,0.2957598539285939,-2.1952823138148587,1.2455078271639064,-0.2469304418518461
321,-0.2586751908497615,-0.5282520865346332,0.1588624381630815,1.9079145904589252,-0.3530469317432714,-0.5359275448996386,-0.19793272249663002,-0.024306483877609166
112,-0.27211361804917217,0.3924013412506026,0.3901715921368857,-0.8605515219465849,-0.10628640640206234,1.6286669889316638,0.41043258154183393,-0.5934303159081051
525,0.37512274851799726,-0.8693150539057614,-1.092335907586761,-0.7304365615181316,-0.49511379204456135,-0.4019627939197145,-0.3555113217179385,-0.21238207277215346
80,0.08642777601342054,-0.6754045716162127,0.9127597547484306,1.9884171470413898,-0.44262681118249236,-0.11395568971435402,-0.2460338969510334,0.036629767245469215
203,6.305495189498608,-3.73417070998153,4.433993409240011,6.401278469832271,1.5769266314293728,0.489671587837039,3.4145841979786757,2.2225968716110502
2020,1.7364280925426243,-1.1337112890911354,2.100706652068209,-1.2124808732244805,-0.5943251674845688,0.9521195979557588,-1.1708245974822176,-0.2909295341418374
412,2.6064997229424547,-2.0264845507523734,-2.879950640932315,-2.2478218346252516,-1.145836385896627,0.46812464279374677,0.8647337173194983,-2.6938489363431204
799,3.0391608302841653,-2.950089920398577,-2.86705279787863,-3.170473041107636,-1.290091146559346,0.19616034696265738,0.30681208982269415,-0.10500194398221692
369,-1.9156045183107946,0.8500540141012951,-1.5688955443332797,0.3845406994638426,0.1551562235973187,0.1878882236941692,0.7494618667156168,0.33234393676204765
192,1.8050326924923799,-2.410354652281029,0.24358442225634439,1.8092921175101269,-0.9970906693799128,-0.10452190203107788,0.11320700419037977,2.0148916478191845
441,-0.22259984734941124,0.37933410893259495,0.7016721918638282,-1.0357031087749704,-0.09131226649417298,1.742833443913322,0.2716098610671898,-0.6338952395653659
2196,-0.3769233133351451,0.0528461620385602,2.636406689390475,-0.8051320344341183,0.7343143017865238,-3.7414242204920876,3.1644822551305842,-0.24046100344991428
1882,-0.9182158361235584,0.1664691663062754,-0.23761457161241756,0.5576260643021551,-0.10073463918080884,-0.7250438196139575,-0.6619962135041412,-0.25831887822840116
1067,-1.6342321974114002,0.8981351654696819,-0.6005336666530984,-0.05683302529275524,0.1609409191536388,0.6283477958220101,0.4088681122736801,0.27642710279444144
1728,-1.193784022389526,0.8294373433454085,0.5214767497029723,-0.29997848152954243,0.13939036336725988,1.1114032909759948,0.09657050553843331,0.2318469057510966
556,1.3236580638868933,-1.2644319128676038,-1.79440731543115,-1.0101677770294926,-0.6890882784767189,-0.5613517006530832,-0.20980689242322695,0.7451712440187187
1794,-0.21521207139536325,-0.324581417277543,-0.739928214744354,0.05456986273662489,-0.3259984016294706,-0.4100846116908281,-0.27709882683222264,-1.0980103918077608
1461,0.011400885187973287,0.16631955260644454,2.5272521998248068,-0.4005169225355022,-0.11871042671344417,0.5133260731381465,-1.5347876772817803,-0.3916119514105475
760,-0.4589562909653745,-0.13885149640712224,-1.2285320659083951,-0.06668584981176343,-0.28767877409138115,-0.577886344752762,-0.2060579425295625,-1.0988573757040272
641,2.3681144398987284,-2.319953551375627,-0.5726263098928528,-1.8861771417430018,-0.9228254119779848,0.038233992863317294,-0.6648680876439609,1.5608633081062082
1284,-1.1243771181940594,0.2796978973139381,-0.5692380577749272,0.44056622517590543,-0.07131857251923336,-0.841554058041033,-0.626378540725974,-0.26498795513947915
341,3.1554125658493395,-0.772127569194251,0.47213176809028196,1.5236027961226672,2.4840112410730053,0.146831677634748,-0.6999394098033157,0.9129594356922827
753,-1.1358635498382719,0.4252170897682671,-1.8599512818087036,-0.25231900251768635,-0.06972870838933745,0.6110380440567179,1.0542384624062642,-0.5086963460164856
1834,-0.17022674057000003,-0.42217452264978766,0.4763811131956512,-0.7915840186447265,0.1598986481049995,-2.406809164725541,1.2725630647661519,0.6402325508249623
885,0.5346357911087292,-0.8870894260566764,-0.6242707999322596,-0.8294063723609965,-0.5281468803382021,-0.12675872092103385,-0.43624657248800797,-0.19690134277207447
2469,-0.49687295895488093,-0.3069219667411925,-1.0366329443026623,-0.18115815694820414,-0.24460329060853578,-0.9134140209625887,-0.6438671260518003,0.6245548853984898
569,0.4201790715078502,-1.0354529672124093,-0.7902988910135297,-0.8114791930636388,-0.46834553529199296,-0.6541676856190604,-0.7830776663155127,1.524724267697905
1253,-1.5766083522373826,0.8261147796146602,-0.6317946408609655,0.10983107216650759,0.14613229944372538,0.5964660999330823,0.4647660397205778,0.2875225298450016
1578,-0.6444529832481539,0.01937448588270254,0.9710728703145098,0.135296705999949,0.3031210792347635,-2.3776397140180574,1.3652067818389324,-0.2294338904604416
1942,-1.7586003757262076,0.8354768836284769,-1.1486215850207235,0.2704561547708457,0.15102298423179691,0.3695072028496184,0.6237192080377466,0.3115481583699772
2337,0.40264447489827776,-0.3937016453543125,0.7281545329789647,-0.22753906981704608,-0.3671646849083109,0.23264802182557864,-0.6634861907896846,-1.133269629409093
177,-0.5252539969038328,0.03407933016734678,0.7564402919124983,1.3524345561247797,-0.17603725601174428,1.3078117172925448,0.7590655791412235,0.5476338203507622
784,1.7086493662812723,-1.8271094791099072,-1.1542716950036125,-2.6437072260710885,-0.4440402730591936,-1.852475202935294,2.0143698532979566,-0.1399217736171813
512,0.7772664927239644,-0.6248197740997531,-0.8943285248737635,-0.6940446419182367,-0.4835229368348251,-0.31357025861707,-0.4035523277160402,-0.20944552427122248
1457,-1.0712740921586625,0.7517472085848608,0.6963015738515258,-0.20581919487009576,0.12091884375794788,1.1614774185801429,0.08376260006370366,0.23760473913379992
1292,-1.3029434930980366,0.8492000857037603,0.28564920547336303,-0.2719626240970793,0.14137190181618406,1.0084300314568766,0.15645197635272268,0.24786255604037913
2225,0.026379178962253315,-0.314086285774789,-0.6750831317271112,0.2671894177153532,-0.3443753895228503,-0.40898956812864634,-0.23480316452485006,-1.0752585880999672
1086,-1.3162965144107293,0.9030089769662397,0.2908755457578443,-0.3532764112286434,0.16331058334146595,1.0346670884406253,0.12928570100002748,0.21835785408743832
1809,-0.7891106768150181,0.13850235914679412,0.05642866714668961,0.5173671874253453,-0.10582157880365141,-0.6042862016524635,-0.7401019896069184,-0.2729544575697854
1085,-1.567149172922791,0.8866256408884752,-0.4934006835385268,-0.04695763810356023,0.16320066396746843,0.6818275842851632,0.3893284873528275,0.26120542092119825
1268,-1.4057600426885632,0.8712447173090654,-0.007944323669346906,-0.20283431760191678,0.15411573510399004,0.8832074935548548,0.23591236342119326,0.2472781643699384
1897,-0.8123908746691547,0.10800353576726915,-0.1022360876536562,0.6364394689179635,-0.10905313651160385,-0.688452185900933,-0.6749161258641602,-0.2640977650024361
67,0.7185412926051721,-1.117200266234568,0.6331035374434221,0.9776381617205211,-0.5183469978019446,-0.22212187868054353,-0.5331184096895777,0.798648105220621
1649,-0.742682015180896,0.0018819433543107358,-0.11866144509364329,0.8485691020096157,-0.14015136414830956,-0.7243920759646834,-0.6040170296950501,-0.23179513836634835
